date,quote,relative,dividends,cumulative_dividends,quote_with_dividends,relative_with_dividends,reinvested_dividends,quote_with_reinvested_dividends,relative_with_reinvested_dividends
2021-11-10,5.15,2.589641434262968,0.0,0.09,5.24,4.382470119521931,0.08983969825553983,5.23983969825554,4.379276857680092
2021-11-11,5.12,1.9920318725099806,0.0,0.09,5.21,3.784860557768943,0.08931636020744932,5.209316360207449,3.77124223520815
2021-11-12,5.11,1.7928286852589848,0.05,0.14,5.25,4.5816733067729265,0.13914191419141914,5.249141914191419,4.564579963972504
2021-11-13,5.11,1.7928286852589848,0.0,0.14,5.25,4.5816733067729265,0.13914191419141914,5.249141914191419,4.564579963972504
2021-11-14,5.11,1.7928286852589848,0.0,0.14,5.25,4.5816733067729265,0.13914191419141914,5.249141914191419,4.564579963972504
2021-11-15,5.07,0.9960159362550014,0.0,0.14,5.21,3.784860557768943,0.1380527406948131,5.208052740694813,3.746070531769208
2021-11-16,5.07,0.9960159362550014,0.0,0.14,5.21,3.784860557768943,0.1380527406948131,5.208052740694813,3.746070531769208
2021-11-17,5.08,1.195219123505975,0.0,0.14,5.22,3.984063745019917,0.13832503406896463,5.218325034068965,3.950697889820032
2021-11-18,5.09,1.3944223107569709,0.0,0.14,5.2299999999999995,4.183266932270913,0.13859732744311615,5.228597327443116,4.155325247870834
2021-11-19,5.13,2.1912350597609542,0.0,0.14,5.27,4.980079681274896,0.13968650093972215,5.269686500939722,4.973834680074152
2021-11-20,5.13,2.1912350597609542,0.0,0.14,5.27,4.980079681274896,0.13968650093972215,5.269686500939722,4.973834680074152
2021-11-21,5.13,2.1912350597609542,0.0,0.14,5.27,4.980079681274896,0.13968650093972215,5.269686500939722,4.973834680074152
2021-11-22,5.06,0.7968127490039834,0.0,0.14,5.199999999999999,3.585657370517925,0.1377804473206616,5.197780447320661,3.5414431737183616
2021-11-23,5.04,0.3984063745019917,0.0,0.14,5.18,3.1872509960159334,0.1372358605723586,5.177235860572359,3.1321884576167136
2021-11-24,5.06,0.7968127490039834,0.0,0.14,5.199999999999999,3.585657370517925,0.1377804473206616,5.197780447320661,3.5414431737183616
2021-11-25,5.06,0.7968127490039834,0.0,0.14,5.199999999999999,3.585657370517925,0.1377804473206616,5.197780447320661,3.5414431737183616
