date,quote,relative,dividends,cumulative_dividends,quote_with_dividends,relative_with_dividends,reinvested_dividends,quote_with_reinvested_dividends,relative_with_reinvested_dividends
2010-11-18,102.16,2.8283844992450957,0.0,0.0,102.16,2.8283844992450957,0.0,102.16,2.8283844992450957
2010-11-19,102.11,2.7780573729240032,0.0,0.0,102.11,2.7780573729240032,0.0,102.11,2.7780573729240032
2010-11-20,102.11,2.7780573729240032,0.0,0.0,102.11,2.7780573729240032,0.0,102.11,2.7780573729240032
2010-11-21,102.11,2.7780573729240032,0.0,0.0,102.11,2.7780573729240032,0.0,102.11,2.7780573729240032
2010-11-22,102.05,2.7176648213387056,0.0,0.0,102.05,2.7176648213387056,0.0,102.05,2.7176648213387056
2010-11-23,101.63,2.2949169602415775,0.0,0.0,101.63,2.2949169602415775,0.0,101.63,2.2949169602415775
2010-11-24,101.42,2.0835430296930024,0.0,0.0,101.42,2.0835430296930024,0.0,101.42,2.0835430296930024
2010-11-25,101.31,1.9728233517866123,0.0,0.0,101.31,1.9728233517866123,0.0,101.31,1.9728233517866123
2010-11-26,100.87,1.5299446401610517,0.0,0.0,100.87,1.5299446401610517,0.0,100.87,1.5299446401610517
2010-11-27,100.87,1.5299446401610517,0.0,0.0,100.87,1.5299446401610517,0.0,100.87,1.5299446401610517
2010-11-28,100.87,1.5299446401610517,0.0,0.0,100.87,1.5299446401610517,0.0,100.87,1.5299446401610517
2010-11-29,100.74,1.399094111726229,0.0,0.0,100.74,1.399094111726229,0.0,100.74,1.399094111726229
2010-11-30,100.05,0.7045797684952282,0.0,0.0,100.05,0.7045797684952282,0.0,100.05,0.7045797684952282
2010-12-01,100.42,1.0770005032712637,0.0,0.0,100.42,1.0770005032712637,0.0,100.42,1.0770005032712637
2010-12-02,100.72,1.3789632611977964,0.0,0.0,100.72,1.3789632611977964,0.0,100.72,1.3789632611977964
2010-12-03,101.05,1.7111222949169669,0.0,0.0,101.05,1.7111222949169669,0.0,101.05,1.7111222949169669
2010-12-04,101.05,1.7111222949169669,0.0,0.0,101.05,1.7111222949169669,0.0,101.05,1.7111222949169669
2010-12-05,101.05,1.7111222949169669,0.0,0.0,101.05,1.7111222949169669,0.0,101.05,1.7111222949169669
2010-12-06,101.23,1.892299949672882,0.0,0.0,101.23,1.892299949672882,0.0,101.23,1.892299949672882
2010-12-07,101.4,2.063412179164592,0.0,0.0,101.4,2.063412179164592,0.0,101.4,2.063412179164592
2010-12-08,101.49,2.1540010065425275,0.0,0.0,101.49,2.1540010065425275,0.0,101.49,2.1540010065425275
2010-12-09,101.54,2.20432813286362,0.0,0.0,101.54,2.20432813286362,0.0,101.54,2.20432813286362
2010-12-10,101.56,2.2244589833920525,0.0,0.0,101.56,2.2244589833920525,0.0,101.56,2.2244589833920525
2010-12-11,101.56,2.2244589833920525,0.0,0.0,101.56,2.2244589833920525,0.0,101.56,2.2244589833920525
2010-12-12,101.56,2.2244589833920525,0.0,0.0,101.56,2.2244589833920525,0.0,101.56,2.2244589833920525
2010-12-13,101.52,2.1841972823351874,0.0,0.0,101.52,2.1841972823351874,0.0,101.52,2.1841972823351874
2010-12-14,101.65,2.31504781077001,0.0,0.0,101.65,2.31504781077001,0.0,101.65,2.31504781077001
2010-12-15,101.7,2.3653749370911026,0.0,0.0,101.7,2.3653749370911026,0.0,101.7,2.3653749370911026
2010-12-16,101.69,2.355309511826875,0.0,0.0,101.69,2.355309511826875,0.0,101.69,2.355309511826875
2010-12-17,101.74,2.4056366381479677,0.0,0.0,101.74,2.4056366381479677,0.0,101.74,2.4056366381479677
2010-12-18,101.74,2.4056366381479677,0.0,0.0,101.74,2.4056366381479677,0.0,101.74,2.4056366381479677
2010-12-19,101.74,2.4056366381479677,0.0,0.0,101.74,2.4056366381479677,0.0,101.74,2.4056366381479677
2010-12-20,101.79,2.45596376446906,0.0,0.0,101.79,2.45596376446906,0.0,101.79,2.45596376446906
2010-12-21,101.94,2.6069451434323154,0.0,0.0,101.94,2.6069451434323154,0.0,101.94,2.6069451434323154
2010-12-22,102.11,2.7780573729240032,0.0,0.0,102.11,2.7780573729240032,0.0,102.11,2.7780573729240032
2010-12-23,102.17,2.838449924509323,0.0,0.0,102.17,2.838449924509323,0.0,102.17,2.838449924509323
2010-12-24,102.18,2.8485153497735505,0.0,0.0,102.18,2.8485153497735505,0.0,102.18,2.8485153497735505
2010-12-25,102.18,2.8485153497735505,0.0,0.0,102.18,2.8485153497735505,0.0,102.18,2.8485153497735505
2010-12-26,102.18,2.8485153497735505,0.0,0.0,102.18,2.8485153497735505,0.0,102.18,2.8485153497735505
2010-12-27,102.18,2.8485153497735505,0.0,0.0,102.18,2.8485153497735505,0.0,102.18,2.8485153497735505
2010-12-28,102.18,2.8485153497735505,0.0,0.0,102.18,2.8485153497735505,0.0,102.18,2.8485153497735505
2010-12-29,102.24,2.908907901358826,0.0,0.0,102.24,2.908907901358826,0.0,102.24,2.908907901358826
2010-12-30,102.37,3.039758429793671,0.0,0.0,102.37,3.039758429793671,0.0,102.37,3.039758429793671
2010-12-31,102.38,3.049823855057876,0.0,0.0,102.38,3.049823855057876,0.0,102.38,3.049823855057876
2011-01-01,102.38,3.049823855057876,0.0,0.0,102.38,3.049823855057876,0.0,102.38,3.049823855057876
2011-01-02,102.38,3.049823855057876,0.0,0.0,102.38,3.049823855057876,0.0,102.38,3.049823855057876
2011-01-03,102.38,3.049823855057876,0.0,0.0,102.38,3.049823855057876,0.0,102.38,3.049823855057876
2011-01-04,102.83,3.502767991947664,0.0,0.0,102.83,3.502767991947664,0.0,102.83,3.502767991947664
2011-01-05,103.16,3.8349270256668344,0.0,0.0,103.16,3.8349270256668344,0.0,103.16,3.8349270256668344
2011-01-06,103.3,3.9758429793658845,0.0,0.0,103.3,3.9758429793658845,0.0,103.3,3.9758429793658845
2011-01-07,103.33,4.006039255158544,0.0,0.0,103.33,4.006039255158544,0.0,103.33,4.006039255158544
2011-01-08,103.33,4.006039255158544,0.0,0.0,103.33,4.006039255158544,0.0,103.33,4.006039255158544
2011-01-09,103.33,4.006039255158544,0.0,0.0,103.33,4.006039255158544,0.0,103.33,4.006039255158544
2011-01-10,103.21,3.885254151987927,0.0,0.0,103.21,3.885254151987927,0.0,103.21,3.885254151987927
2011-01-11,103.37,4.0463009562154095,0.0,0.0,103.37,4.0463009562154095,0.0,103.37,4.0463009562154095
2011-01-12,103.6,4.277805737292395,0.0,0.0,103.6,4.277805737292395,0.0,103.6,4.277805737292395
2011-01-13,103.78,4.45898339204831,0.0,0.0,103.78,4.45898339204831,0.0,103.78,4.45898339204831
2011-01-14,103.8,4.479114242576743,0.0,0.0,103.8,4.479114242576743,0.0,103.8,4.479114242576743
2011-01-15,103.8,4.479114242576743,0.0,0.0,103.8,4.479114242576743,0.0,103.8,4.479114242576743
2011-01-16,103.8,4.479114242576743,0.0,0.0,103.8,4.479114242576743,0.0,103.8,4.479114242576743
2011-01-17,103.93,4.609964771011588,0.0,0.0,103.93,4.609964771011588,0.0,103.93,4.609964771011588
2011-01-18,104.05,4.730749874182183,0.0,0.0,104.05,4.730749874182183,0.0,104.05,4.730749874182183
2011-01-19,104.17,4.8515349773528005,0.0,0.0,104.17,4.8515349773528005,0.0,104.17,4.8515349773528005
2011-01-20,104.06,4.74081529944641,0.0,0.0,104.06,4.74081529944641,0.0,104.06,4.74081529944641
2011-01-21,104.15,4.831404126824368,0.0,0.0,104.15,4.831404126824368,0.0,104.15,4.831404126824368
2011-01-22,104.15,4.831404126824368,0.0,0.0,104.15,4.831404126824368,0.0,104.15,4.831404126824368
2011-01-23,104.15,4.831404126824368,0.0,0.0,104.15,4.831404126824368,0.0,104.15,4.831404126824368
2011-01-24,104.25,4.932058379466531,0.0,0.0,104.25,4.932058379466531,0.0,104.25,4.932058379466531
2011-01-25,104.3,4.982385505787623,0.0,0.0,104.3,4.982385505787623,0.0,104.3,4.982385505787623
2011-01-26,104.4,5.083039758429808,0.0,0.0,104.4,5.083039758429808,0.0,104.4,5.083039758429808
2011-01-27,104.28,4.962254655259191,0.0,0.0,104.28,4.962254655259191,0.0,104.28,4.962254655259191
2011-01-28,104.26,4.942123804730758,0.0,0.0,104.26,4.942123804730758,0.0,104.26,4.942123804730758
2011-01-29,104.26,4.942123804730758,0.0,0.0,104.26,4.942123804730758,0.0,104.26,4.942123804730758
2011-01-30,104.26,4.942123804730758,0.0,0.0,104.26,4.942123804730758,0.0,104.26,4.942123804730758
2011-01-31,104.23,4.911927528938098,0.0,0.0,104.23,4.911927528938098,0.0,104.23,4.911927528938098
2011-02-01,104.4,5.083039758429808,0.0,0.0,104.4,5.083039758429808,0.0,104.4,5.083039758429808
2011-02-02,104.49,5.1736285858077435,0.0,0.0,104.49,5.1736285858077435,0.0,104.49,5.1736285858077435
2011-02-03,104.57,5.254151987921496,0.0,0.0,104.57,5.254151987921496,0.0,104.57,5.254151987921496
2011-02-04,104.64,5.324609964771021,0.0,0.0,104.64,5.324609964771021,0.0,104.64,5.324609964771021
2011-02-05,104.64,5.324609964771021,0.0,0.0,104.64,5.324609964771021,0.0,104.64,5.324609964771021
2011-02-06,104.64,5.324609964771021,0.0,0.0,104.64,5.324609964771021,0.0,104.64,5.324609964771021
2011-02-07,104.83,5.515853044791141,0.0,0.0,104.83,5.515853044791141,0.0,104.83,5.515853044791141
2011-02-08,104.9,5.586311021640666,0.0,0.0,104.9,5.586311021640666,0.0,104.9,5.586311021640666
2011-02-09,104.96,5.646703573225964,0.0,0.0,104.96,5.646703573225964,0.0,104.96,5.646703573225964
2011-02-10,104.93,5.616507297433326,0.0,0.0,104.93,5.616507297433326,0.0,104.93,5.616507297433326
2011-02-11,104.92,5.606441872169099,0.0,0.0,104.92,5.606441872169099,0.0,104.92,5.606441872169099
2011-02-12,104.92,5.606441872169099,0.0,0.0,104.92,5.606441872169099,0.0,104.92,5.606441872169099
2011-02-13,104.92,5.606441872169099,0.0,0.0,104.92,5.606441872169099,0.0,104.92,5.606441872169099
2011-02-14,104.95,5.636638147961759,0.0,0.0,104.95,5.636638147961759,0.0,104.95,5.636638147961759
