date,quote,relative,dividends,cumulative_dividends,quote_with_dividends,relative_with_dividends,reinvested_dividends,quote_with_reinvested_dividends,relative_with_reinvested_dividends
2010-09-30,24.92,0.0,0.0,0.0,24.92,0.0,0,24.92,0.0
2010-10-01,25.03,0.4414125200641994,0.0,0.0,25.03,0.4414125200641994,0,25.03,0.4414125200641994
2010-10-02,25.03,0.4414125200641994,0.0,0.0,25.03,0.4414125200641994,0,25.03,0.4414125200641994
2010-10-03,25.03,0.4414125200641994,0.0,0.0,25.03,0.4414125200641994,0,25.03,0.4414125200641994
2010-10-04,24.83,-0.3611556982343611,0.0,0.0,24.83,-0.3611556982343611,0,24.83,-0.3611556982343611
2010-10-05,25.34,1.6853932584269593,0.0,0.0,25.34,1.6853932584269593,0,25.34,1.6853932584269593
2010-10-06,25.34,1.6853932584269593,0.0,0.0,25.34,1.6853932584269593,0,25.34,1.6853932584269593
2010-10-07,25.3,1.5248796147672605,0.0,0.0,25.3,1.5248796147672605,0,25.3,1.5248796147672605
2010-10-08,25.44,2.0866773675762396,0.0,0.0,25.44,2.0866773675762396,0,25.44,2.0866773675762396
2010-10-09,25.44,2.0866773675762396,0.0,0.0,25.44,2.0866773675762396,0,25.44,2.0866773675762396
2010-10-10,25.44,2.0866773675762396,0.0,0.0,25.44,2.0866773675762396,0,25.44,2.0866773675762396
2010-10-11,25.45,2.1268057784911587,0.0,0.0,25.45,2.1268057784911587,0,25.45,2.1268057784911587
2010-10-12,25.55,2.528089887640439,0.0,0.0,25.55,2.528089887640439,0,25.55,2.528089887640439
2010-10-13,25.72,3.21027287319422,0.0,0.0,25.72,3.21027287319422,0,25.72,3.21027287319422
2010-10-14,25.63,2.8491171749598587,0.0,0.0,25.63,2.8491171749598587,0,25.63,2.8491171749598587
2010-10-15,25.68,3.049759229534499,0.0,0.0,25.68,3.049759229534499,0,25.68,3.049759229534499
2010-10-16,25.68,3.049759229534499,0.0,0.0,25.68,3.049759229534499,0,25.68,3.049759229534499
2010-10-17,25.68,3.049759229534499,0.0,0.0,25.68,3.049759229534499,0,25.68,3.049759229534499
2010-10-18,25.86,3.772070626003199,0.0,0.0,25.86,3.772070626003199,0,25.86,3.772070626003199
2010-10-19,25.47,2.207062600321019,0.0,0.0,25.47,2.207062600321019,0,25.47,2.207062600321019
