date,quote,relative,dividends,cumulative_dividends,quote_with_dividends,relative_with_dividends,reinvested_dividends,quote_with_reinvested_dividends,relative_with_reinvested_dividends
2013-07-28,65.14,-6.340762041696612,0.0,7.62,72.76,4.615384615384621,7.2149329358347005,72.3549329358347,4.0329733081735375
2013-07-29,64.87,-6.728971962616814,0.0,7.62,72.49000000000001,4.227174694464431,7.185027625845826,72.05502762584582,3.6017650982686167
2013-07-30,64.66,-7.030913012221429,0.0,7.62,72.28,3.9252336448598157,7.161767940298921,71.82176794029891,3.2663809350092166
2013-07-31,64.48,-7.289719626168212,0.0,7.62,72.10000000000001,3.666427030913022,7.141831066973005,71.62183106697302,2.9789087950726323
2013-08-01,64.62,-7.08842559309848,0.0,7.62,72.24000000000001,3.8677210639827653,7.157337524004273,71.77733752400428,3.2024982372455657
2013-08-02,65.17,-6.297627606038814,0.0,7.62,72.79,4.65851905104242,7.218255748055686,72.38825574805568,4.080885331496309
2013-08-03,65.17,-6.297627606038814,0.0,7.62,72.79,4.65851905104242,7.218255748055686,72.38825574805568,4.080885331496309
2013-08-04,65.17,-6.297627606038814,0.0,7.62,72.79,4.65851905104242,7.218255748055686,72.38825574805568,4.080885331496309
2013-08-05,65.05,-6.470165348670021,0.0,7.62,72.67,4.485981308411224,7.204964499171742,72.25496449917173,3.889237238205223
2013-08-06,64.88,-6.714593817397563,0.0,7.62,72.5,4.241552839683682,7.186135229919486,72.06613522991948,3.6177357727095405
2013-08-07,64.69,-6.987778576563619,0.0,7.62,72.31,3.9683680805176147,7.165090752519907,71.8550907525199,3.314292958331988
2013-08-08,64.83,-6.786484543493887,0.0,7.62,72.45,4.169662113587358,7.180597209551176,72.01059720955118,3.5378824005049436
2013-08-09,64.96,-6.599568655643429,0.0,7.62,72.58,4.356578001437805,7.194996062508783,72.15499606250877,3.745501168236909
2013-08-10,64.96,-6.599568655643429,0.0,7.62,72.58,4.356578001437805,7.194996062508783,72.15499606250877,3.745501168236909
2013-08-11,64.96,-6.599568655643429,0.0,7.62,72.58,4.356578001437805,7.194996062508783,72.15499606250877,3.745501168236909
2013-08-12,65.17,-6.297627606038814,0.0,7.62,72.79,4.65851905104242,7.218255748055686,72.38825574805568,4.080885331496309
